checksum,uptime mp,uptime nav, errorflag mp, errorflag nav,accel x, accel y, accel z, accelworld x,accelworld y,accelworld z, gyro x, gyro y, gyro z, mag x, mag y, mag z, magraw x, magraw y, magraw z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, pressure, verticalvel,filteredvvel,maxrecorded alt,altitudeagl,filteredalt,imutemp, barotemp, state,checksum2
101,21023,20911,1,1,1.156307,1.060041,9.660289,7.852858,-0.949164,-15.564126,-13.643764,-1.170846,1.137670,4.234856,42.845234,5.641625,-70.000000,3973.000000,386.000000,68.868367,47.917677,-91.985614,0.688796,0.118107,0.604354,-0.382580,1961.147095,80673.210938,-0.148483,-0.438297,0.351562,-0.163940,-0.283880,0.000000,0.000000,0,202
101,21257,21237,1,1,0.800239,3.327601,9.429383,9.967825,-0.039256,-10.926834,-60.239605,-20.574166,4.615956,-0.965528,43.606140,3.069278,-921.000000,4106.000000,210.000000,62.421140,64.417563,-84.649082,0.720998,0.017213,0.632255,-0.283053,1961.181885,80674.226562,0.025928,-0.195194,0.351562,-0.129150,-0.173191,0.000000,0.000000,0,202
101,21325,21237,1,1,0.800239,3.327601,9.429383,9.967825,-0.039256,-10.926834,-60.239605,-20.574166,4.615956,-0.965528,43.606140,3.069278,-921.000000,4106.000000,210.000000,62.421140,64.417563,-84.649082,0.720998,0.017213,0.632255,-0.283053,1961.181885,80674.226562,0.025928,-0.195194,0.351562,-0.129150,-0.173191,0.000000,0.000000,0,202
101,21395,21237,1,1,0.800239,3.327601,9.429383,9.967825,-0.039256,-10.926834,-60.239605,-20.574166,4.615956,-0.965528,43.606140,3.069278,-921.000000,4106.000000,210.000000,62.421140,64.417563,-84.649082,0.720998,0.017213,0.632255,-0.283053,1961.181885,80674.226562,0.025928,-0.195194,0.351562,-0.129150,-0.173191,0.000000,0.000000,0,202
101,21553,21548,1,1,0.442796,6.789001,6.941246,6.716628,2.082691,-3.091544,-89.880611,-30.368831,18.238808,-9.251922,41.357746,0.511546,-2277.000000,3713.000000,35.000000,144.979754,97.598581,-165.786327,0.736550,-0.146923,0.651359,-0.107889,1961.185059,80675.632812,0.095232,0.057444,0.351562,-0.125977,-0.096999,0.000000,0.000000,0,202
101,21627,21548,1,1,0.442796,6.789001,6.941246,6.716628,2.082691,-3.091544,-89.880611,-30.368831,18.238808,-9.251922,41.357746,0.511546,-2277.000000,3713.000000,35.000000,144.979754,97.598581,-165.786327,0.736550,-0.146923,0.651359,-0.107889,1961.185059,80675.632812,0.095232,0.057444,0.351562,-0.125977,-0.096999,0.000000,0.000000,0,202
101,21849,21785,1,1,-0.054103,8.271269,4.269821,0.091583,2.393642,-0.805986,-101.855879,-10.274503,19.407127,-14.898402,36.700783,-3.040047,-3201.000000,2899.000000,-208.000000,91.213925,117.932970,-108.576293,0.707669,-0.271697,0.649014,0.064552,1961.084717,80678.078125,0.039083,-0.000410,0.351562,-0.226318,-0.214735,0.000000,0.000000,0,202
101,21921,21908,1,1,-0.477508,9.367714,2.023572,-4.154682,2.268354,-1.454137,-94.302120,4.146873,6.346812,-16.475018,33.634277,-2.177726,-3461.000000,2368.000000,-132.000000,85.000229,128.349636,-102.319929,0.675089,-0.332338,0.645437,0.131216,1961.068848,80673.406250,-0.019151,0.288582,0.351562,-0.242188,-0.214785,0.000000,0.000000,0,202
101,21998,21908,1,1,-0.477508,9.367714,2.023572,-4.154682,2.268354,-1.454137,-94.302120,4.146873,6.346812,-16.475018,33.634277,-2.177726,-3461.000000,2368.000000,-132.000000,85.000229,128.349636,-102.319929,0.675089,-0.332338,0.645437,0.131216,1961.068848,80673.406250,-0.019151,0.288582,0.351562,-0.242188,-0.214785,0.000000,0.000000,0,202
101,22163,22099,1,1,-0.524259,9.820480,0.099011,-6.727325,2.274251,-2.996783,-36.750369,3.016333,-4.737272,-16.805006,32.724625,-1.359252,-3513.000000,2204.000000,-93.000000,82.194503,134.240333,-100.822895,0.653435,-0.372190,0.639414,0.160149,1961.088379,80675.242188,-0.074291,-0.038542,0.351562,-0.222656,-0.221954,0.000000,0.000000,0,202
101,22245,22227,1,1,-0.261424,9.981844,-0.227005,-6.958879,2.734026,-3.178600,-3.732652,-1.685999,-11.419046,-16.499460,33.188030,-0.014616,-3463.000000,2285.000000,-1.000000,82.596494,133.837147,-102.223391,0.657494,-0.375530,0.635296,0.151913,1961.166748,80672.875000,-0.049696,0.249212,0.351562,-0.144287,-0.226831,0.000000,0.000000,0,202
101,22326,22227,1,1,-0.261424,9.981844,-0.227005,-6.958879,2.734026,-3.178600,-3.732652,-1.685999,-11.419046,-16.499460,33.188030,-0.014616,-3463.000000,2285.000000,-1.000000,82.596494,133.837147,-102.223391,0.657494,-0.375530,0.635296,0.151913,1961.166748,80672.875000,-0.049696,0.249212,0.351562,-0.144287,-0.226831,0.000000,0.000000,0,202
101,22496,22423,1,1,-0.115933,9.994123,-0.246224,-6.784349,3.006773,-3.101114,1.884690,-0.686958,-5.288564,-16.248913,33.222359,0.657702,-3422.000000,2291.000000,45.000000,83.186117,132.619324,-103.325312,0.663208,-0.371735,0.634021,0.141373,1961.226318,80672.921875,0.023790,-0.006371,0.351562,-0.084717,-0.096860,0.000000,0.000000,0,202
101,22643,22549,1,1,-0.016045,9.958345,-0.241559,-6.583318,3.096283,-2.996574,5.007193,0.691157,-3.794644,-16.193914,33.639999,1.315405,-3413.000000,2364.000000,90.000000,83.538869,131.370301,-103.510608,0.666858,-0.364012,0.636146,0.134589,1961.191040,80675.492188,0.068754,0.222776,0.351562,-0.119995,-0.097346,0.000000,0.000000,0,202
101,22818,22749,1,1,0.076321,9.979908,-0.050278,-6.079580,3.312779,-2.612738,7.253066,1.176371,-3.397740,-15.827260,34.023312,2.630810,-3353.000000,2431.000000,180.000000,84.102093,128.765076,-104.404632,0.673994,-0.351586,0.639184,0.116461,1961.165527,80675.523438,0.108812,0.053078,0.351562,-0.145508,-0.141209,0.000000,0.000000,0,202
101,22908,22874,1,1,0.137452,9.960943,0.148379,-5.575270,3.368907,-2.262557,13.378654,2.316594,-1.533742,-15.460605,34.320808,1.958492,-3293.000000,2483.000000,134.000000,84.669163,126.376354,-104.660286,0.679530,-0.336586,0.643631,0.103383,1961.122437,80676.359375,0.089266,0.460676,0.351562,-0.188599,-0.134678,0.000000,0.000000,0,202
101,22998,22874,1,1,0.137452,9.960943,0.148379,-5.575270,3.368907,-2.262557,13.378654,2.316594,-1.533742,-15.460605,34.320808,1.958492,-3293.000000,2483.000000,134.000000,84.669163,126.376354,-104.660286,0.679530,-0.336586,0.643631,0.103383,1961.122437,80676.359375,0.089266,0.460676,0.351562,-0.188599,-0.134678,0.000000,0.000000,0,202
101,23177,23159,1,1,0.383226,9.673777,2.081144,-1.554610,3.500262,-0.669115,73.788911,-13.172408,-5.639084,-12.307377,38.697445,3.288512,-2777.000000,3248.000000,225.000000,98.167440,114.183530,-117.195815,0.726897,-0.255412,0.636919,0.026840,1961.227905,80672.882812,0.000240,0.308708,0.351562,-0.083130,-0.141125,0.000000,0.000000,0,202
101,23268,23159,1,1,0.383226,9.673777,2.081144,-1.554610,3.500262,-0.669115,73.788911,-13.172408,-5.639084,-12.307377,38.697445,3.288512,-2777.000000,3248.000000,225.000000,98.167440,114.183530,-117.195815,0.726897,-0.255412,0.636919,0.026840,1961.227905,80672.882812,0.000240,0.308708,0.351562,-0.083130,-0.141125,0.000000,0.000000,0,202
101,23362,23354,1,1,0.469328,9.084322,3.921408,3.487509,2.493026,-0.871010,98.602387,-7.538990,-6.229217,-6.685339,42.175865,3.244665,-1857.000000,3856.000000,222.000000,149.802823,102.908247,-167.559225,0.768252,-0.137337,0.620162,-0.079542,1961.215576,80674.710938,0.019183,0.986575,0.351562,-0.095459,-0.081340,0.000000,0.000000,0,202
101,23547,23495,1,1,0.435586,6.574637,6.654442,8.138383,0.055219,-5.168414,143.040239,-5.712242,-16.732256,0.751637,43.520321,2.206957,-640.000000,4091.000000,151.000000,32.494775,68.623942,-50.159062,0.785082,-0.020086,0.588120,-0.193285,1961.287720,80672.015625,0.072955,0.057778,0.351562,-0.023315,-0.030560,0.000000,0.000000,0,202
101,23843,23810,1,1,1.226351,0.826465,9.349985,7.640008,-3.091376,-14.457487,52.312033,-7.041254,-20.698212,9.539125,41.203278,2.236188,798.000000,3686.000000,153.000000,46.934318,47.133281,-72.504015,0.772178,0.077482,0.511597,-0.368791,1961.160645,80674.742188,0.076550,0.067467,0.351562,-0.150391,-0.139626,0.000000,0.000000,0,202
101,23908,23810,1,1,1.226351,0.826465,9.349985,7.640008,-3.091376,-14.457487,52.312033,-7.041254,-20.698212,9.539125,41.203278,2.236188,798.000000,3686.000000,153.000000,46.934318,47.133281,-72.504015,0.772178,0.077482,0.511597,-0.368791,1961.160645,80674.742188,0.076550,0.067467,0.351562,-0.150391,-0.139626,0.000000,0.000000,0,202
101,23977,23810,1,1,1.226351,0.826465,9.349985,7.640008,-3.091376,-14.457487,52.312033,-7.041254,-20.698212,9.539125,41.203278,2.236188,798.000000,3686.000000,153.000000,46.934318,47.133281,-72.504015,0.772178,0.077482,0.511597,-0.368791,1961.160645,80674.742188,0.076550,0.067467,0.351562,-0.150391,-0.139626,0.000000,0.000000,0,202
101,24139,24117,1,1,0.765539,-0.821397,9.893022,6.570098,-5.076193,-15.296333,6.325345,0.246612,-10.006227,9.581903,41.477890,1.052324,805.000000,3734.000000,72.000000,39.646407,44.580583,-70.859968,0.783827,0.048821,0.472648,-0.399795,1961.228394,80673.078125,0.037859,0.052186,0.351562,-0.082642,-0.087800,0.000000,0.000000,0,202
101,24209,24117,1,1,0.765539,-0.821397,9.893022,6.570098,-5.076193,-15.296333,6.325345,0.246612,-10.006227,9.581903,41.477890,1.052324,805.000000,3734.000000,72.000000,39.646407,44.580583,-70.859968,0.783827,0.048821,0.472648,-0.399795,1961.228394,80673.078125,0.037859,0.052186,0.351562,-0.082642,-0.087800,0.000000,0.000000,0,202
101,24284,24117,1,1,0.765539,-0.821397,9.893022,6.570098,-5.076193,-15.296333,6.325345,0.246612,-10.006227,9.581903,41.477890,1.052324,805.000000,3734.000000,72.000000,39.646407,44.580583,-70.859968,0.783827,0.048821,0.472648,-0.399795,1961.228394,80673.078125,0.037859,0.052186,0.351562,-0.082642,-0.087800,0.000000,0.000000,0,202
101,24442,24425,1,1,0.792200,-0.566313,9.924001,7.115016,-5.159555,-14.511586,-2.717025,-3.989256,-3.564949,9.545236,41.638084,-0.146156,799.000000,3762.000000,-10.000000,34.648180,47.213806,-69.166546,0.787866,0.007653,0.469617,-0.398333,1961.356689,80669.617188,0.196975,0.126916,0.351562,0.045654,0.033573,0.000000,0.000000,0,202
101,24582,24425,1,1,0.792200,-0.566313,9.924001,7.115016,-5.159555,-14.511586,-2.717025,-3.989256,-3.564949,9.545236,41.638084,-0.146156,799.000000,3762.000000,-10.000000,34.648180,47.213806,-69.166546,0.787866,0.007653,0.469617,-0.398333,1961.356689,80669.617188,0.196975,0.126916,0.351562,0.045654,0.033573,0.000000,0.000000,0,202
101,24745,24742,1,1,0.630200,-0.517509,9.859201,7.367254,-5.487790,-13.472043,-0.702383,-1.305497,-0.615996,9.575790,41.672409,-0.613856,804.000000,3768.000000,-42.000000,26.880058,49.438962,-64.011058,0.800710,-0.036527,0.456799,-0.385829,1961.236816,80678.359375,0.266589,0.199005,0.351562,-0.074219,-0.064460,0.000000,0.000000,0,202
101,24825,24742,1,1,0.630200,-0.517509,9.859201,7.367254,-5.487790,-13.472043,-0.702383,-1.305497,-0.615996,9.575790,41.672409,-0.613856,804.000000,3768.000000,-42.000000,26.880058,49.438962,-64.011058,0.800710,-0.036527,0.456799,-0.385829,1961.236816,80678.359375,0.266589,0.199005,0.351562,-0.074219,-0.064460,0.000000,0.000000,0,202
101,24904,24742,1,1,0.630200,-0.517509,9.859201,7.367254,-5.487790,-13.472043,-0.702383,-1.305497,-0.615996,9.575790,41.672409,-0.613856,804.000000,3768.000000,-42.000000,26.880058,49.438962,-64.011058,0.800710,-0.036527,0.456799,-0.385829,1961.236816,80678.359375,0.266589,0.199005,0.351562,-0.074219,-0.064460,0.000000,0.000000,0,202
101,25073,25066,1,1,0.847528,-0.635022,9.844954,7.574260,-5.528370,-12.980996,1.922857,0.503569,-0.105344,9.594124,41.615196,-0.906168,807.000000,3758.000000,-62.000000,20.402248,50.933786,-59.137677,0.810418,-0.069761,0.446981,-0.372243,1961.187012,80674.562500,0.081985,0.138608,0.351562,-0.124023,-0.118631,0.000000,0.000000,0,202
101,25159,25066,1,1,0.847528,-0.635022,9.844954,7.574260,-5.528370,-12.980996,1.922857,0.503569,-0.105344,9.594124,41.615196,-0.906168,807.000000,3758.000000,-62.000000,20.402248,50.933786,-59.137677,0.810418,-0.069761,0.446981,-0.372243,1961.187012,80674.562500,0.081985,0.138608,0.351562,-0.124023,-0.118631,0.000000,0.000000,0,202
101,25245,25066,1,1,0.847528,-0.635022,9.844954,7.574260,-5.528370,-12.980996,1.922857,0.503569,-0.105344,9.594124,41.615196,-0.906168,807.000000,3758.000000,-62.000000,20.402248,50.933786,-59.137677,0.810418,-0.069761,0.446981,-0.372243,1961.187012,80674.562500,0.081985,0.138608,0.351562,-0.124023,-0.118631,0.000000,0.000000,0,202
101,25420,25392,1,1,0.946915,-0.767443,9.849818,7.677039,-5.643721,-12.578774,2.006170,0.538207,-0.065366,9.753008,41.392075,0.453084,833.000000,3719.000000,31.000000,15.060391,51.696086,-54.957229,0.817901,-0.094804,0.437882,-0.360984,1961.113770,80676.171875,-0.300429,-0.087992,0.351562,-0.197266,-0.190153,0.000000,0.000000,0,202
101,25574,25392,1,1,0.946915,-0.767443,9.849818,7.677039,-5.643721,-12.578774,2.006170,0.538207,-0.065366,9.753008,41.392075,0.453084,833.000000,3719.000000,31.000000,15.060391,51.696086,-54.957229,0.817901,-0.094804,0.437882,-0.360984,1961.113770,80676.171875,-0.300429,-0.087992,0.351562,-0.197266,-0.190153,0.000000,0.000000,0,202
101,25750,25715,1,1,0.878789,-0.842327,9.829252,7.690333,-5.849018,-11.979017,1.386110,-0.274740,0.281406,9.795784,41.592312,0.979246,840.000000,3754.000000,67.000000,9.204371,51.967067,-50.169713,0.826413,-0.119820,0.426090,-0.348040,1961.237183,80673.273438,-0.135058,-0.112284,0.351562,-0.073853,-0.084367,0.000000,0.000000,0,202
101,25844,25715,1,1,0.878789,-0.842327,9.829252,7.690333,-5.849018,-11.979017,1.386110,-0.274740,0.281406,9.795784,41.592312,0.979246,840.000000,3754.000000,67.000000,9.204371,51.967067,-50.169713,0.826413,-0.119820,0.426090,-0.348040,1961.237183,80673.273438,-0.135058,-0.112284,0.351562,-0.073853,-0.084367,0.000000,0.000000,0,202
101,25937,25906,1,1,0.914142,-0.867005,9.860983,7.741031,-5.929599,-11.735591,2.223993,0.431998,-0.742752,9.905780,41.432121,0.891552,858.000000,3726.000000,61.000000,6.420182,51.924840,-48.105890,0.829717,-0.132177,0.419661,-0.343487,1961.246826,80672.664062,-0.069758,-1.214748,0.351562,-0.064209,-0.105531,0.000000,0.000000,0,202
101,26118,26054,1,1,0.914046,-0.911448,9.834146,7.741036,-5.975289,-11.458989,1.350813,0.809796,0.741071,9.863004,41.517941,0.847705,851.000000,3741.000000,58.000000,3.494009,51.999490,-45.681507,0.833122,-0.144830,0.414442,-0.336408,1961.235596,80674.484375,-0.015047,-0.062097,0.351562,-0.075439,-0.076239,0.000000,0.000000,0,202
101,26215,26182,1,1,0.955414,-0.865437,9.829133,7.815194,-5.952977,-11.127073,0.442843,0.523221,-0.276717,9.973001,41.523663,0.745396,869.000000,3742.000000,51.000000,0.395069,52.061307,-43.250783,0.835866,-0.158852,0.409102,-0.329743,1961.264404,80672.437500,0.076597,-0.811781,0.351562,-0.046631,-0.084029,0.000000,0.000000,0,202
101,26449,26381,1,1,0.941976,-0.869498,9.825604,7.826672,-5.995516,-10.792387,0.385790,-0.118189,-0.496602,9.960778,41.392075,1.300789,867.000000,3719.000000,89.000000,177.288338,128.039423,139.116200,0.838480,-0.172884,0.402932,-0.323588,1961.263550,80673.960938,0.112091,0.027806,0.351562,-0.047485,-0.050027,0.000000,0.000000,0,202
101,26578,26504,1,1,0.918559,-0.834383,9.832141,7.853591,-6.012088,-10.422965,-0.009023,0.101266,-2.001576,10.076885,41.306259,0.423853,886.000000,3704.000000,29.000000,174.208647,128.141725,141.316136,0.840177,-0.187505,0.397006,-0.318327,1961.230347,80675.054688,0.073586,-0.694048,0.351562,-0.080688,-0.046679,0.000000,0.000000,0,202
101,26648,26504,1,1,0.918559,-0.834383,9.832141,7.853591,-6.012088,-10.422965,-0.009023,0.101266,-2.001576,10.076885,41.306259,0.423853,886.000000,3704.000000,29.000000,174.208647,128.141725,141.316136,0.840177,-0.187505,0.397006,-0.318327,1961.230347,80675.054688,0.073586,-0.694048,0.351562,-0.080688,-0.046679,0.000000,0.000000,0,202
101,26803,26737,1,1,0.966865,-0.903478,9.812531,7.877623,-5.977988,-10.294545,1.251726,2.802437,1.074383,10.052442,41.254768,0.380006,882.000000,3695.000000,26.000000,172.176761,127.980997,143.189739,0.841318,-0.196306,0.395762,-0.311480,1961.309570,80671.632812,0.063564,0.046262,0.351562,-0.001465,-0.005713,0.000000,0.000000,0,202
101,26876,26867,1,1,1.100098,-0.934601,9.791154,7.944767,-5.892982,-10.123240,0.435334,2.038766,1.716889,10.113551,41.311981,0.570009,892.000000,3705.000000,39.000000,169.478918,128.040885,145.570988,0.843178,-0.207823,0.392273,-0.303287,1961.235718,80671.898438,-0.008709,-0.714993,0.351562,-0.075317,0.000179,0.000000,0.000000,0,202
101,26948,26867,1,1,1.100098,-0.934601,9.791154,7.944767,-5.892982,-10.123240,0.435334,2.038766,1.716889,10.113551,41.311981,0.570009,892.000000,3705.000000,39.000000,169.478918,128.040885,145.570988,0.843178,-0.207823,0.392273,-0.303287,1961.235718,80671.898438,-0.008709,-0.714993,0.351562,-0.075317,0.000179,0.000000,0.000000,0,202
101,27108,27049,1,1,1.149761,-0.930616,9.772892,7.957951,-5.862435,-9.817787,-0.334258,-0.617167,0.004065,10.150217,41.317699,3.639287,898.000000,3706.000000,-7.000000,166.367726,128.411668,148.054718,0.845274,-0.221627,0.385978,-0.295659,1961.223633,80674.625000,-0.091015,-0.024591,0.351562,-0.087402,-0.080149,0.000000,0.000000,0,202
101,27184,27176,1,1,1.103977,-0.846361,9.821491,7.987046,-5.867656,-9.383285,-0.705276,-1.022578,-1.236123,9.966890,41.352028,0.686934,868.000000,3712.000000,47.000000,163.339179,128.853923,150.304528,0.846692,-0.235771,0.379357,-0.289160,1961.164673,80676.312500,-0.204155,-0.764952,0.351562,-0.146362,-0.083254,0.000000,0.000000,0,202
101,27259,27176,1,1,1.103977,-0.846361,9.821491,7.987046,-5.867656,-9.383285,-0.705276,-1.022578,-1.236123,9.966890,41.352028,0.686934,868.000000,3712.000000,47.000000,163.339179,128.853923,150.304528,0.846692,-0.235771,0.379357,-0.289160,1961.164673,80676.312500,-0.204155,-0.764952,0.351562,-0.146362,-0.083254,0.000000,0.000000,0,202
101,29388,29343,1,1,-8.288772,3.000420,4.286903,-9.405918,-0.580636,-7.103712,-59.383481,-138.917168,16.387405,-0.360548,40.316513,-50.847702,-822.000000,3531.000000,-3479.000000,82.765855,-169.410562,-154.138122,0.626081,-0.741812,0.107727,0.214787,1961.356323,80670.781250,0.150599,0.024471,0.351562,0.045288,-0.049975,0.000000,0.000000,0,202
